公司代號,公司名稱,統一編號,_統一編號
4503,金雨企業股份有限公司,"	59260902","_	59260902"
4506,崇友實業股份有限公司,"	04416894","_	04416894"
4510,高鋒工業股份有限公司,"	55857746","_	55857746"
4513,福裕事業股份有限公司,"	55848584","_	55848584"
4523,永彰機電股份有限公司,"	22522361","_	22522361"
4526,東台精機股份有限公司,"	88120872","_	88120872"
4527,堃霖冷凍機械股份有限公司,"	22551554","_	22551554"
4528,江興鍛壓工業股份有限公司,"	52604255","_	52604255"
4529,淳紳股份有限公司,"	22662904","_	22662904"
4530,宏易創新國際股份有限公司,"	36243760","_	36243760"
4532,瑞智精密股份有限公司,"	23603284","_	23603284"
4533,協易機械工業股份有限公司,"	36096704","_	36096704"
4534,慶騰精密科技股份有限公司,"	84189908","_	84189908"
4535,至興精機股份有限公司,"	22794503","_	22794503"
4536,拓凱實業股份有限公司,"	52590175","_	52590175"
4537,旭東機械工業股份有限公司,"	56690647","_	56690647"
4538,大詠城機械股份有限公司,"	60256758","_	60256758"
4539,台灣智慧光網股份有限公司,"	53729177","_	53729177"
4540,全球傳動科技股份有限公司,"	29168533","_	29168533"
4541,晟田科技工業股份有限公司,"	86263092","_	86263092"
4542,科嶠工業股份有限公司,"	70730016","_	70730016"
4543,萬在工業股份有限公司,"	22212598","_	22212598"
4544,春日機械工業股份有限公司,"	85721346","_	85721346"
4545,銘鈺精密工業股份有限公司,"	12738623","_	12738623"
4546,長亨精密股份有限公司,"	22540430","_	22540430"
4547,主新德科技股份有限公司,"	52212217","_	52212217"
4548,名超企業股份有限公司,"	20819325","_	20819325"
4549,桓達科技股份有限公司,"	80132123","_	80132123"
4550,長佳機電工程股份有限公司,"	84271478","_	84271478"
4551,智伸科技股份有限公司,"	22363342","_	22363342"
4552,力達控股有限公司,"	51016510","_	51016510"
4553,盛復工業股份有限公司,"	52757548","_	52757548"
4554,橙的電子股份有限公司,"	27601913","_	27601913"
4555,台灣氣立股份有限公司,"	22301178","_	22301178"
4556,旭然國際股份有限公司,"	01517102","_	01517102"
4557,永新控股股份有限公司,"	42323896","_	42323896"
4558,寶緯工業股份有限公司,"	23209895","_	23209895"
4559,久裕興業科技股份有限公司,"	55942764","_	55942764"
4560,強信機械科技股份有限公司,"	50721361","_	50721361"
4561,健椿工業股份有限公司,"	59362767","_	59362767"
4562,穎漢科技股份有限公司,"	28919500","_	28919500"
4563,百德機械股份有限公司,"	86195222","_	86195222"
4564,元翎精密工業股份有限公司,"	23019109","_	23019109"
4565,宏偉電機工業股份有限公司,"	35945095","_	35945095"
4566,時碩工業股份有限公司,"	24262159","_	24262159"
4568,科際精密股份有限公司,"	54705928","_	54705928"
4570,傑生工業股份有限公司,"	80012106","_	80012106"
4571,鈞興機電國際股份有限公司,"	85282254","_	85282254"
4572,駐龍精密機械股份有限公司,"	23830154","_	23830154"
4573,高明鐵企業股份有限公司,"	89338287","_	89338287"
4575,銓寶工業股份有限公司,"	97532545","_	97532545"
4576,大銀微系統股份有限公司,"	97413843","_	97413843"
4577,達航科技股份有限公司,"	86078580","_	86078580"
4578,總格精密股份有限公司,"	23903228","_	23903228"
4580,捷流閥業股份有限公司,"	15877936","_	15877936"
4582,聚恆科技股份有限公司,"	16452612","_	16452612"
4609,唐鋒實業股份有限公司,"	34097236","_	34097236"
4702,中美聯合實業股份有限公司,"	11121403","_	11121403"
4706,大恭化學工業股份有限公司,"	11051504","_	11051504"
4707,磐亞股份有限公司,"	05712099","_	05712099"
4711,永純化學工業股份有限公司,"	35108702","_	35108702"
4712,南璋股份有限公司,"	43696296","_	43696296"
4714,永捷創新科技股份有限公司,"	86123874","_	86123874"
4716,大立高分子工業股份有限公司,"	85004174","_	85004174"
4720,德淵企業股份有限公司,"	04465521","_	04465521"
4721,美琪瑪國際股份有限公司,"	86688957","_	86688957"
4722,國精化學股份有限公司,"	75975242","_	75975242"
4724,宣捷幹細胞生技股份有限公司,"	12685908","_	12685908"
4725,信昌化學工業股份有限公司,"	86120031","_	86120031"
4726,永昕生物醫藥股份有限公司,"	12905993","_	12905993"
4728,雙美生物科技股份有限公司,"	12744147","_	12744147"
4729,熒茂光學股份有限公司,"	27800048","_	27800048"
4730,通用矽酮股份有限公司,"	11846954","_	11846954"
4732,彥臣生技藥品股份有限公司,"	12676817","_	12676817"
4735,豪展醫療科技股份有限公司,"	96965874","_	96965874"
4736,泰博科技股份有限公司,"	16584326","_	16584326"
4737,華廣生技股份有限公司,"	80310225","_	80310225"
4738,尚志精密化學股份有限公司,"	12306385","_	12306385"
4739,康普材料科技股份有限公司,"	86757124","_	86757124"
4741,泓瀚科技股份有限公司,"	80627878","_	80627878"
4743,合一生技股份有限公司,"	29108260","_	29108260"
4744,皇將科技股份有限公司,"	80234971","_	80234971"
4745,合富醫療控股股份有限公司,"	09906168","_	09906168"
4746,台耀化學股份有限公司,"	96922622","_	96922622"
4747,強生化學製藥廠股份有限公司,"	35348007","_	35348007"
4752,聯超實業股份有限公司,"	89609149","_	89609149"
4754,國碳科技股份有限公司,"	16446422","_	16446422"
4755,三福化工股份有限公司,"	80170651","_	80170651"
4757,中華全球石油股份有限公司,"	27231503","_	27231503"
4760,勤凱科技股份有限公司,"	28732006","_	28732006"
4763,濟南大自然新材料股份有限公司,"	42328858","_	42328858"
4764,雙鍵化工股份有限公司,"	84754072","_	84754072"
4765,磐采股份有限公司,"	16705686","_	16705686"
4766,南寶樹脂化學工廠股份有限公司,"	74229304","_	74229304"
4767,誠泰工業科技股份有限公司,"	88744414","_	88744414"
4768,晶呈科技股份有限公司,"	53278617","_	53278617"
4769,謙華科技股份有限公司,"	28540056","_	28540056"
4803,威馳克媒體集團股份有限公司,"	54386656","_	54386656"
4804,大略國際控股有限公司,"	41244424","_	41244424"
4806,昇華娛樂傳播股份有限公司,"	70557661","_	70557661"
4807,日成控股股份有限公司,"	42485651","_	42485651"
4903,聯合光纖通信股份有限公司,"	21223267","_	21223267"
4904,遠傳電信股份有限公司,"	97179430","_	97179430"
4905,台聯電訊股份有限公司,"	23882531","_	23882531"
4906,正文科技股份有限公司,"	22960571","_	22960571"
4907,富宇地產股份有限公司,"	22099391","_	22099391"
4908,前鼎光電股份有限公司,"	16634613","_	16634613"
4909,新復興微波通訊股份有限公司,"	45163295","_	45163295"
4911,德英生物科技股份有限公司,"	80225425","_	80225425"
4912,聯德控股股份有限公司,"	26595630","_	26595630"
4915,致伸科技股份有限公司,"	28006928","_	28006928"
4916,事欣科技股份有限公司,"	13000192","_	13000192"
4919,新唐科技股份有限公司,"	28112646","_	28112646"
4920,尚芳國際興業股份有限公司,"	86665407","_	86665407"
4923,力士科技股份有限公司,"	28733011","_	28733011"
4924,欣厚科技股份有限公司,"	53025260","_	53025260"
4925,智微科技股份有限公司,"	12901841","_	12901841"
4927,泰鼎國際股份有限公司,"	54384828","_	54384828"
4930,燦星網通股份有限公司,"	28986660","_	28986660"
4931,新盛力科技股份有限公司,"	70848850","_	70848850"
4933,友輝光電股份有限公司,"	80660088","_	80660088"
4934,太極能源科技股份有限公司,"	28675574","_	28675574"
4935,茂林光電科技股份有限公司,"	26797925","_	26797925"
4938,和碩聯合科技股份有限公司,"	28689155","_	28689155"
4939,亞洲電材股份有限公司,"	80494173","_	80494173"
4942,嘉彰股份有限公司,"	22164527","_	22164527"
4943,開曼康而富控股股份有限公司,"	26320984","_	26320984"
4944,兆遠科技股份有限公司,"	12646223","_	12646223"
4945,陞達科技股份有限公司,"	70576858","_	70576858"
4946,紅心辣椒娛樂科技股份有限公司,"	28222209","_	28222209"
4947,昂寶電子股份有限公司,"	26326410","_	26326410"
4949,有成精密股份有限公司,"	80581850","_	80581850"
4950,牧東光電股份有限公司,"	24302624","_	24302624"
4951,精拓科技股份有限公司,"	80333472","_	80333472"
4952,凌通科技股份有限公司,"	80741441","_	80741441"
4953,緯創軟體股份有限公司,"	86714857","_	86714857"
4956,光鋐科技股份有限公司,"	28334226","_	28334226"
4958,臻鼎科技控股股份有限公司,"	26392564","_	26392564"
4960,誠美材料科技股份有限公司,"	27790294","_	27790294"
4961,天鈺科技股份有限公司,"	84149499","_	84149499"
4966,譜瑞科技股份有限公司,"	28422591","_	28422591"
4967,十銓科技股份有限公司,"	97418375","_	97418375"
4968,立積電子股份有限公司,"	80661880","_	80661880"
4971,英特磊科技股份有限公司,"	39954594","_	39954594"
4972,湯石照明科技股份有限公司,"	86831927","_	86831927"
4973,廣穎電通股份有限公司,"	80161908","_	80161908"
4974,亞泰影像科技股份有限公司,"	80640083","_	80640083"
4976,佳凌科技股份有限公司,"	70848492","_	70848492"
4977,眾達科技股份有限公司,"	31922986","_	31922986"
4979,華星光通科技股份有限公司,"	12927477","_	12927477"
4980,佐臻股份有限公司,"	97430202","_	97430202"
4981,可取國際股份有限公司,"	27976720","_	27976720"
4985,富相科技股份有限公司,"	23819587","_	23819587"
4987,科誠股份有限公司,"	84152965","_	84152965"
4989,李長榮科技股份有限公司,"	97173920","_	97173920"
4991,環宇通訊半導體控股股份有限公司,"	38612141","_	38612141"
4994,傳奇網路遊戲股份有限公司,"	12975809","_	12975809"
4995,晶達光電股份有限公司,"	70783202","_	70783202"
4999,鑫禾科技股份有限公司,"	13012009","_	13012009"
5007,三星科技股份有限公司,"	68040606","_	68040606"
5009,榮剛材料科技股份有限公司,"	84252697","_	84252697"
5011,久陽精密股份有限公司,"	07926511","_	07926511"
5013,強新工業股份有限公司,"	84703335","_	84703335"
5014,建錩實業股份有限公司,"	43912787","_	43912787"
5015,華祺工業股份有限公司,"	12494555","_	12494555"
5016,松和工業股份有限公司,"	85611896","_	85611896"
5102,富強輪胎工廠股份有限公司,"	59743302","_	59743302"
5201,凱衛資訊股份有限公司,"	21261212","_	21261212"
5202,力新國際科技股份有限公司,"	22645531","_	22645531"
5203,訊連科技股份有限公司,"	23829868","_	23829868"
5205,中茂能資系統整合科技股份有限公司,"	23533366","_	23533366"
5206,坤悅開發股份有限公司,"	04738240","_	04738240"
5209,新鼎系統股份有限公司,"	22619999","_	22619999"
5210,寶碩財務科技股份有限公司,"	23131763","_	23131763"
5211,蒙恬科技股份有限公司,"	86287778","_	86287778"
5212,凌網科技股份有限公司,"	16541333","_	16541333"
5213,亞昕國際開發股份有限公司,"	89961389","_	89961389"
5215,科嘉股份有限公司,"	31618486","_	31618486"
5216,台灣優燈股份有限公司,"	16772832","_	16772832"
5219,瑪居禮電波工業股份有限公司,"	04948484","_	04948484"
5220,萬達光電科技股份有限公司,"	80082329","_	80082329"
5222,全訊科技股份有限公司,"	16130296","_	16130296"
5223,安力國際股份有限公司,"	53000726","_	53000726"
5225,東科控股股份有限公司,"	37750975","_	37750975"
5227,蓋曼立凱電能科技股份有限公司,"	31604336","_	31604336"
5228,鈺鎧科技股份有限公司,"	86667046","_	86667046"
5230,雷笛克光學股份有限公司,"	28951775","_	28951775"
5233,有量科技股份有限公司,"	70498018","_	70498018"
5234,達興材料股份有限公司,"	28357108","_	28357108"
5236,凌陽創新科技股份有限公司,"	28112364","_	28112364"
5240,建騰創達科技股份有限公司,"	80503736","_	80503736"
5243,乙盛精密工業股份有限公司,"	01895435","_	01895435"
5244,弘凱光電股份有限公司,"	27877550","_	27877550"
5245,智晶光電股份有限公司,"	28023412","_	28023412"
5246,勵威電子股份有限公司,"	80086182","_	80086182"
5248,景傳光電股份有限公司,"	16834289","_	16834289"
5251,天鉞電子股份有限公司,"	86710851","_	86710851"
5254,欣訊科技股份有限公司,"	86731791","_	86731791"
5256,銳捷科技股份有限公司,"	27417352","_	27417352"
5258,虹堡科技股份有限公司,"	84188062","_	84188062"
5259,奕智博國際股份有限公司,"	86070530","_	86070530"
5260,見智科技股份有限公司,"	79983949","_	79983949"
5262,立達國際電子股份有限公司,"	25104761","_	25104761"
5263,智崴資訊科技股份有限公司,"	13158496","_	13158496"
5264,鎧勝控股有限公司,"	31912805","_	31912805"
5267,龍翩真空科技股份有限公司,"	27390847","_	27390847"
5268,新科光電材料股份有限公司,"	27366467","_	27366467"
5269,祥碩科技股份有限公司,"	80688184","_	80688184"
5271,紘通企業股份有限公司,"	16576851","_	16576851"
5272,笙科電子股份有限公司,"	27952369","_	27952369"
5274,信驊科技股份有限公司,"	27490748","_	27490748"
5276,達輝股份有限公司,"	38547064","_	38547064"
5277,葳天科技股份有限公司,"	27473918","_	27473918"
5278,尚凡國際創新科技股份有限公司,"	80283629","_	80283629"
5281,大峽谷半導體照明系統股份有限公司,"	54398554","_	54398554"
5283,禾聯碩股份有限公司,"	80333058","_	80333058"
5284,經寶精密控股股份有限公司,"	41173259","_	41173259"
5285,界霖科技股份有限公司,"	12636560","_	12636560"
5286,育駿科技股份有限公司,"	24341485","_	24341485"
5287,數字科技股份有限公司,"	28466605","_	28466605"
5288,開曼商豐祥控股股份有限公司,"	38582821","_	38582821"
5289,宜鼎國際股份有限公司,"	27565769","_	27565769"
5291,邑昇實業股份有限公司,"	84808400","_	84808400"
5294,鋒霖科技股份有限公司,"	28078788","_	28078788"
5295,懷藝精密科技股份有限公司,"	69810321","_	69810321"
5297,廣化科技股份有限公司,"	16436867","_	16436867"
5298,合盈光電科技股份有限公司,"	12910264","_	12910264"
5299,杰力科技股份有限公司,"	28935446","_	28935446"
5301,寶得利國際股份有限公司,"	30866141","_	30866141"
5302,太欣半導體股份有限公司,"	47255828","_	47255828"
5304,鼎創達股份有限公司,"	04679663","_	04679663"
5305,敦南科技股份有限公司,"	23528103","_	23528103"
5306,桂盟國際股份有限公司,"	22099483","_	22099483"
5309,系統電子工業股份有限公司,"	20768310","_	20768310"
5310,天剛資訊股份有限公司,"	23534251","_	23534251"
5312,寶島光學科技股份有限公司,"	23530966","_	23530966"
5314,世紀民生科技股份有限公司,"	22099815","_	22099815"
5315,光聯科技股份有限公司,"	22100405","_	22100405"
5321,友銓電子股份有限公司,"	44043132","_	44043132"
5324,士林開發股份有限公司,"	05147030","_	05147030"
5328,華容股份有限公司,"	76409479","_	76409479"
5340,建榮工業材料股份有限公司,"	86691377","_	86691377"
5344,立衛科技股份有限公司,"	22099316","_	22099316"
5345,天揚精密科技股份有限公司,"	23827860","_	23827860"
5346,力晶科技股份有限公司,"	84149385","_	84149385"
5347,世界先進積體電路股份有限公司,"	84149358","_	84149358"
5348,系通科技股份有限公司,"	22099673","_	22099673"
5349,先豐通訊股份有限公司,"	22554807","_	22554807"
5351,鈺創科技股份有限公司,"	22099694","_	22099694"
5353,台林電通股份有限公司,"	12278439","_	12278439"
5355,佳總興業股份有限公司,"	23063420","_	23063420"
5356,協益電子股份有限公司,"	35229109","_	35229109"
5364,力麗觀光開發股份有限公司,"	23615486","_	23615486"
5371,中強光電股份有限公司,"	22099907","_	22099907"
5381,合正科技股份有限公司,"	86332422","_	86332422"
5383,金利精密工業股份有限公司,"	35317291","_	35317291"
5386,青雲國際科技股份有限公司,"	21224842","_	21224842"
5387,茂德科技股份有限公司,"	84149809","_	84149809"
5388,中磊電子股份有限公司,"	86690573","_	86690573"
5392,應華精密科技股份有限公司,"	84901089","_	84901089"
5398,慕康生技醫藥股份有限公司,"	04669623","_	04669623"
5403,中菲電腦股份有限公司,"	12358067","_	12358067"
5410,國眾電腦股份有限公司,"	01517124","_	01517124"
5425,台灣半導體股份有限公司,"	34286449","_	34286449"
5426,振發實業股份有限公司,"	35320697","_	35320697"
5432,達威光電股份有限公司,"	23746488","_	23746488"
5434,崇越科技股份有限公司,"	23621614","_	23621614"
5438,東友科技股份有限公司,"	16091527","_	16091527"
5439,高技企業股份有限公司,"	22773079","_	22773079"
5443,均豪精密工業股份有限公司,"	33838628","_	33838628"
5450,寶聯通綠能科技股份有限公司,"	23438530","_	23438530"
5452,佶優科技股份有限公司,"	86266274","_	86266274"
5455,昇益開發股份有限公司,"	86233176","_	86233176"
5457,宣德科技股份有限公司,"	23866949","_	23866949"
5460,同協電子股份有限公司,"	33701355","_	33701355"
5464,霖宏科技股份有限公司,"	89396770","_	89396770"
5465,富驊企業股份有限公司,"	36270626","_	36270626"
5468,凱鈺科技股份有限公司,"	84149245","_	84149245"
5469,瀚宇博德股份有限公司,"	23225071","_	23225071"
5471,松翰科技股份有限公司,"	97063584","_	97063584"
5474,聰泰科技開發股份有限公司,"	23902678","_	23902678"
5475,德宏工業股份有限公司,"	97178087","_	97178087"
5478,智冠科技股份有限公司,"	81231585","_	81231585"
5481,新華泰富股份有限公司,"	23790625","_	23790625"
5483,中美矽晶製品股份有限公司,"	47238650","_	47238650"
5484,慧友電子股份有限公司,"	89639615","_	89639615"
5487,通泰積體電路股份有限公司,"	22321575","_	22321575"
5488,松普科技股份有限公司,"	43900488","_	43900488"
5489,彩富電子股份有限公司,"	86157450","_	86157450"
5490,同亨科技股份有限公司,"	84149929","_	84149929"
5493,三聯科技股份有限公司,"	03051501","_	03051501"
5498,凱崴電子股份有限公司,"	97326828","_	97326828"
5508,永信建設開發股份有限公司,"	22417810","_	22417810"
5511,德昌營造股份有限公司,"	22132814","_	22132814"
5512,力麒建設股份有限公司,"	86690644","_	86690644"
5514,三豐建設股份有限公司,"	22817225","_	22817225"
5515,建國工程股份有限公司,"	46298200","_	46298200"
5516,雙喜營造股份有限公司,"	47254476","_	47254476"
5519,隆大營建事業股份有限公司,"	85898033","_	85898033"
5520,力泰建設企業股份有限公司,"	66410981","_	66410981"
5521,工信工程股份有限公司,"	03028404","_	03028404"
5522,遠雄建設事業股份有限公司,"	04673318","_	04673318"
5523,豐謙建設股份有限公司,"	66629349","_	66629349"
5525,順天建設股份有限公司,"	22764965","_	22764965"
5529,志嘉建設股份有限公司,"	58250510","_	58250510"
5530,龍巖股份有限公司,"	22415496","_	22415496"
5531,鄉林建設事業股份有限公司,"	23641822","_	23641822"
5533,皇鼎建設開發股份有限公司,"	23988653","_	23988653"
5534,長虹建設股份有限公司,"	04633597","_	04633597"
5536,聖暉工程科技股份有限公司,"	52524653","_	52524653"
5538,開曼東明控股股份有限公司,"	02769941","_	02769941"
5541,廣朋實業股份有限公司,"	80665204","_	80665204"
5543,崇佑股份有限公司,"	28994275","_	28994275"
5601,臺聯貨櫃通運股份有限公司,"	00701122","_	00701122"
5603,陸海股份有限公司,"	04927158","_	04927158"
5604,中連汽車貨運股份有限公司,"	51125209","_	51125209"
5607,遠雄自貿港投資控股股份有限公司,"	86121030","_	86121030"
5608,四維航業股份有限公司,"	12551801","_	12551801"
5609,中菲行國際物流股份有限公司,"	01176152","_	01176152"
5701,劍湖山世界股份有限公司,"	22265047","_	22265047"
5703,亞都麗緻大飯店股份有限公司,"	12144501","_	12144501"
5704,知本老爺大酒店股份有限公司,"	23637974","_	23637974"
5706,鳳凰國際旅行社股份有限公司,"	11322915","_	11322915"
5820,日盛金融控股股份有限公司,"	70796826","_	70796826"
5827,華泰商業銀行股份有限公司,"	16831570","_	16831570"
5828,富邦產物保險股份有限公司,"	70826461","_	70826461"
5830,三信商業銀行股份有限公司,"	16832487","_	16832487"
5831,新光人壽保險股份有限公司,"	03458902","_	03458902"
5833,元大證券金融股份有限公司,"	05067113","_	05067113"
5834,兆豐產物保險股份有限公司,"	03090217","_	03090217"
5835,國泰世華商業銀行股份有限公司,"	04231910","_	04231910"
5836,台北富邦商業銀行股份有限公司,"	03750168","_	03750168"
5838,華南商業銀行股份有限公司,"	03742301","_	03742301"
5839,中華開發資本股份有限公司,"	11147207","_	11147207"
5840,國際票券金融股份有限公司,"	12100285","_	12100285"
5841,中國信託商業銀行股份有限公司,"	03077208","_	03077208"
5842,兆豐票券金融股份有限公司,"	14067826","_	14067826"
5843,兆豐國際商業銀行股份有限公司,"	03705903","_	03705903"
5844,第一商業銀行股份有限公司,"	05052322","_	05052322"
5846,國泰人壽保險股份有限公司,"	03374707","_	03374707"
5847,玉山商業銀行股份有限公司,"	86517510","_	86517510"
5848,台新國際商業銀行股份有限公司,"	86519539","_	86519539"
5849,永豐商業銀行股份有限公司,"	86517384","_	86517384"
5850,日盛國際商業銀行股份有限公司,"	86521704","_	86521704"
5852,元大商業銀行股份有限公司,"	86517315","_	86517315"
5854,合作金庫商業銀行股份有限公司,"	70799128","_	70799128"
5857,臺灣土地銀行股份有限公司,"	03700301","_	03700301"
5858,臺灣銀行股份有限公司,"	03557311","_	03557311"
5859,遠雄人壽保險事業股份有限公司,"	84703052","_	84703052"
5862,板信商業銀行股份有限公司,"	16093877","_	16093877"
5863,瑞興商業銀行股份有限公司,"	28417921","_	28417921"
5864,致和證券股份有限公司,"	23530683","_	23530683"
5865,富邦人壽保險股份有限公司,"	27935073","_	27935073"
5866,統一期貨股份有限公司,"	84310042","_	84310042"
5867,康和期貨股份有限公司,"	16848544","_	16848544"
5868,臺灣金融控股股份有限公司,"	28428379","_	28428379"
5870,花旗商業銀行股份有限公司,"	28421312","_	28421312"
5871,中租控股股份有限公司,"	26389569","_	26389569"
5872,匯豐商業銀行股份有限公司,"	28990720","_	28990720"
5873,全球人壽保險股份有限公司,"	70817744","_	70817744"
5874,南山人壽保險股份有限公司,"	11456006","_	11456006"
5875,星展商業銀行股份有限公司,"	53017509","_	53017509"
5876,上海商業儲蓄銀行股份有限公司,"	03036306","_	03036306"
5878,台名保險經紀人股份有限公司,"	80287239","_	80287239"
5880,合作金庫金融控股股份有限公司,"	53021433","_	53021433"
5901,中友百貨股份有限公司,"	23824097","_	23824097"
5902,德記洋行股份有限公司,"	22358925","_	22358925"
5903,全家便利商店股份有限公司,"	23060248","_	23060248"
5904,寶雅國際股份有限公司,"	97151664","_	97151664"
5905,南仁湖育樂股份有限公司,"	23524280","_	23524280"
5906,台南企業股份有限公司,"	36855058","_	36855058"
5907,大洋百貨集團控股股份有限公司,"	53013068","_	53013068"
6005,群益金鼎證券股份有限公司,"	22956035","_	22956035"
6008,凱基證券股份有限公司,"	23111915","_	23111915"
6015,宏遠證券股份有限公司,"	03027502","_	03027502"
6016,康和綜合證券股份有限公司,"	23824511","_	23824511"
6020,大展證券股份有限公司,"	22955802","_	22955802"
6021,大慶證券股份有限公司,"	22957098","_	22957098"
6023,元大期貨股份有限公司,"	97179282","_	97179282"
6024,群益期貨股份有限公司,"	97176335","_	97176335"
6025,臺銀人壽保險股份有限公司,"	28428384","_	28428384"
6026,福邦證券股份有限公司,"	23471214","_	23471214"
6027,德信綜合證券股份有限公司,"	23470432","_	23470432"
6028,公勝保險經紀人股份有限公司,"	84200994","_	84200994"
6101,寬魚國際股份有限公司,"	23466893","_	23466893"
6103,合邦電子股份有限公司,"	84149569","_	84149569"
6104,創惟科技股份有限公司,"	97435451","_	97435451"
6108,競國實業股份有限公司,"	36084833","_	36084833"
